customerID	gender	SeniorCitizen	Partner	Dependents	tenure	PhoneService	MultipleLines	InternetService	OnlineSecurity	OnlineBackup	DeviceProtection	TechSupport	StreamingTV	StreamingMovies	Contract	PaperlessBilling	PaymentMethod	MonthlyCharges	TotalCharges	Churn	Churn_Probability	Risk_Category
2135-RXIHG	Male	0	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	45.65	45.65	1	0.507371808	Medium Risk
6440-DKQGE	Male	0	No	Yes	30	Yes	No	DSL	No	Yes	Yes	No	Yes	No	One year	No	Credit card (automatic)	64.5	1929.95	0	0.062712939	Low Risk
3466-BYAVD	Male	0	Yes	Yes	15	Yes	No	DSL	No	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Mailed check	69.5	1071.4	0	0.210189034	Low Risk
3780-YVMFA	Female	0	Yes	Yes	8	Yes	No	DSL	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	68.55	564.35	0	0.417615469	Medium Risk
3874-EQOEP	Male	0	No	No	7	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	No	Mailed check	95	655.5	1	0.668009057	Medium Risk
1679-JRFBR	Female	0	Yes	Yes	70	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	One year	Yes	Credit card (automatic)	108.15	7930.55	0	0.114933512	Low Risk
9073-ZZIAY	Male	0	Yes	Yes	62	Yes	No	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Electronic check	86.1	5215.25	0	0.013402678	Low Risk
3077-RSNTJ	Female	0	Yes	Yes	6	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	19.7	113.5	0	0.14994416	Low Risk
6551-GNYDG	Female	0	Yes	Yes	14	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	80.9	1152.8	0	0.551682588	Medium Risk
9167-APMXZ	Female	0	No	No	22	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	84.15	1821.95	0	0.573567471	Medium Risk
2749-CTKAJ	Male	0	Yes	Yes	22	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.15	419.9	0	0.032552332	Low Risk
6371-NZYEG	Male	0	Yes	Yes	16	Yes	No	DSL	Yes	No	Yes	No	Yes	No	Two year	No	Mailed check	64.25	1024	0	0.052490675	Low Risk
7554-NEWDD	Male	0	No	No	10	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	25.7	251.6	0	0.056940792	Low Risk
8992-VONJD	Female	0	No	Yes	13	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	56	764.55	0	0.225998373	Low Risk
0867-MKZVY	Female	0	Yes	No	20	Yes	Yes	Fiber optic	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	82.4	1592.35	1	0.430370658	Medium Risk
4482-EWFMI	Female	0	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.7	135.2	0	0.687546035	Medium Risk
4648-YPBTM	Male	0	No	No	53	Yes	Yes	DSL	No	Yes	Yes	Yes	No	Yes	Two year	Yes	Bank transfer (automatic)	73.9	3958.25	0	0.028030707	Low Risk
2907-ILJBN	Female	0	Yes	Yes	11	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Mailed check	20.6	233.9	0	0.060056217	Low Risk
6345-FZOQH	Male	0	Yes	No	69	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.9	1363.45	0	0.001870611	Low Risk
3376-BMGFE	Female	0	No	No	4	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	70.9	273	1	0.610511253	Medium Risk
5997-OPVFA	Male	0	Yes	No	72	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	89.05	6254.45	0	0.015884607	Low Risk
3445-HXXGF	Male	1	Yes	No	58	No	No phone service	DSL	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	45.3	2651.2	1	0.171523849	Low Risk
1159-WFSGR	Female	0	Yes	Yes	16	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	20.4	321.4	0	0.125389297	Low Risk
7654-YWJUF	Male	0	Yes	No	43	Yes	No	Fiber optic	Yes	No	Yes	Yes	No	No	One year	Yes	Bank transfer (automatic)	84.25	3539.25	0	0.076014469	Low Risk
1875-QIVME	Female	0	Yes	No	2	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	104.4	242.8	1	0.752205359	High Risk
6727-IOTLZ	Male	0	Yes	No	14	Yes	No	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	No	Mailed check	81.95	1181.75	0	0.086690787	Low Risk
0691-JVSYA	Female	0	Yes	No	53	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	One year	Yes	Bank transfer (automatic)	94.85	5000.2	1	0.222567082	Low Risk
5918-VUKWP	Female	0	No	No	32	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Bank transfer (automatic)	20.55	654.55	0	0.024904436	Low Risk
1744-JHKYS	Female	0	Yes	No	34	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	24.7	780.2	0	0.078884995	Low Risk
2656-FMOKZ	Female	1	No	No	15	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	74.45	1145.7	1	0.617330358	Medium Risk
2070-FNEXE	Female	1	No	No	7	Yes	No	Fiber optic	Yes	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	76.45	503.6	1	0.468783434	Medium Risk
5947-SGKCL	Female	0	Yes	Yes	15	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	105.35	1559.25	0	0.639266291	Medium Risk
3712-PKXZA	Male	0	Yes	No	61	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Credit card (automatic)	20.55	1252	0	0.006235529	Low Risk
6317-YPKDH	Female	0	No	No	1	No	No phone service	DSL	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	29.95	29.95	1	0.496775788	Medium Risk
6582-OIVSP	Female	0	No	No	1	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	No	Mailed check	45.3	45.3	0	0.364399778	Low Risk
9367-WXLCH	Male	0	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Bank transfer (automatic)	84.5	662.65	1	0.617699265	Medium Risk
5524-KHNJP	Male	0	Yes	Yes	33	Yes	No	DSL	Yes	No	Yes	No	Yes	Yes	One year	No	Credit card (automatic)	74.75	2453.3	0	0.060376299	Low Risk
1918-ZBFQJ	Female	0	No	No	13	Yes	No	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	79.25	1111.65	1	0.571136247	Medium Risk
1024-GUALD	Female	0	Yes	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	24.8	24.8	1	0.6711042	Medium Risk
4827-USJHP	Male	0	No	No	20	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	51.8	1023.85	0	0.22035525	Low Risk
8167-GJLRN	Male	0	No	No	3	No	No phone service	DSL	No	No	No	Yes	No	No	Month-to-month	No	Electronic check	30.4	82.15	0	0.455251512	Medium Risk
0956-SYCWG	Female	0	No	No	13	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	19.65	244.8	0	0.084829393	Low Risk
8017-UVSZU	Female	0	Yes	No	40	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	No	Credit card (automatic)	56.6	2379.1	0	0.110210135	Low Risk
7100-FQPRV	Male	0	Yes	Yes	43	Yes	Yes	DSL	Yes	No	No	Yes	No	Yes	One year	Yes	Credit card (automatic)	71.9	3173.35	0	0.037753635	Low Risk
2472-OVKUP	Male	0	Yes	No	6	Yes	No	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	91	531	1	0.689124463	Medium Risk
2984-RGEYA	Female	0	Yes	Yes	69	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	19.75	1375.4	0	0.001662408	Low Risk
9680-NIAUV	Female	0	Yes	Yes	72	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	Yes	Yes	Two year	No	Credit card (automatic)	109.7	8129.3	0	0.051389736	Low Risk
2146-EGVDT	Male	0	Yes	Yes	59	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	19.3	1192.7	0	0.002441436	Low Risk
2604-IJPDU	Female	0	Yes	No	20	Yes	No	Fiber optic	Yes	Yes	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	96.55	1901.65	0	0.388529606	Low Risk
9178-JHUVJ	Male	0	Yes	Yes	24	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Bank transfer (automatic)	24.1	587.4	0	0.03109245	Low Risk
6168-YBYNP	Male	0	No	No	59	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	111.35	6519.75	0	0.375589932	Low Risk
7255-SSFBC	Male	0	Yes	Yes	72	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	112.25	8041.65	0	0.074205506	Low Risk
3645-DEYGF	Male	0	No	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	20.75	20.75	0	0.176821643	Low Risk
9323-HGFWY	Female	0	Yes	No	27	Yes	No	Fiber optic	Yes	No	No	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	101.9	2681.15	0	0.196255324	Low Risk
8544-GOQSH	Female	0	No	No	14	Yes	No	Fiber optic	No	Yes	No	Yes	No	No	Month-to-month	Yes	Credit card (automatic)	80.05	1112.3	0	0.359158728	Low Risk
3363-DTIVD	Male	0	Yes	Yes	71	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	Yes	Two year	No	Electronic check	105.55	7405.5	0	0.069847342	Low Risk
7018-WBJNK	Male	0	No	Yes	13	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	78.3	1033.95	0	0.496026327	Medium Risk
9142-KZXOP	Male	0	No	No	44	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	68.85	2958.95	0	0.173189819	Low Risk
7674-YTAFD	Female	0	No	No	33	Yes	No	Fiber optic	No	Yes	No	Yes	No	No	One year	Yes	Bank transfer (automatic)	79.95	2684.85	0	0.136875433	Low Risk
6348-SNFUS	Male	0	Yes	Yes	72	No	No phone service	DSL	Yes	Yes	Yes	Yes	No	Yes	Two year	Yes	Credit card (automatic)	55.45	4179.2	0	0.006794359	Low Risk
1285-OKIPP	Male	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	79.9	79.9	1	0.682235876	Medium Risk
7825-ECJRF	Female	0	No	No	19	Yes	No	Fiber optic	Yes	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	106.6	1934.45	1	0.477907257	Medium Risk
1347-KTTTA	Male	0	Yes	No	64	Yes	No	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	102.45	6654.1	0	0.108339211	Low Risk
7841-TZDMQ	Male	0	No	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	46	84.5	1	0.396691973	Low Risk
4195-NZGTA	Female	0	No	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Electronic check	25.25	25.25	0	0.594101789	Medium Risk
7157-SMCFK	Male	0	No	Yes	61	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.75	1124.2	0	0.002152766	Low Risk
4709-LKHYG	Female	0	Yes	Yes	29	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	No	Electronic check	20	540.05	0	0.031698868	Low Risk
2504-DSHIH	Male	1	Yes	No	23	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	86.8	1975.85	0	0.643119818	Medium Risk
0699-NDKJM	Female	0	Yes	No	57	No	No phone service	DSL	Yes	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	58.75	3437.45	0	0.120006536	Low Risk
9286-BHDQG	Male	0	Yes	Yes	72	No	No phone service	DSL	Yes	Yes	Yes	Yes	No	No	Two year	No	Credit card (automatic)	45.25	3139.8	0	0.002871304	Low Risk
0230-WEQUW	Male	0	Yes	No	66	No	No phone service	DSL	Yes	Yes	Yes	Yes	Yes	No	Two year	Yes	Bank transfer (automatic)	56.6	3789.2	0	0.012007083	Low Risk
2040-LDIWQ	Male	0	Yes	Yes	65	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Bank transfer (automatic)	84.2	5324.5	0	0.022592874	Low Risk
6496-JDSSB	Female	0	No	No	8	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	80	624.6	0	0.631981862	Medium Risk
9408-SSNVZ	Female	0	No	No	4	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.15	268.35	1	0.67087053	Medium Risk
4443-EMBNA	Female	0	Yes	No	71	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	24.75	1836.9	0	0.002644977	Low Risk
6469-MRVET	Male	0	Yes	Yes	1	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Electronic check	20.2	20.2	0	0.16417008	Low Risk
0742-MOABM	Male	0	Yes	No	4	Yes	No	DSL	No	No	No	Yes	No	No	Month-to-month	No	Mailed check	50.05	179.35	1	0.249555585	Low Risk
5961-VUSRV	Female	0	No	No	12	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	One year	Yes	Bank transfer (automatic)	19.35	219.35	0	0.090046064	Low Risk
6778-JFCMK	Male	0	No	No	24	No	No phone service	DSL	Yes	No	No	No	Yes	Yes	One year	Yes	Mailed check	50.6	1288.75	0	0.193591247	Low Risk
6341-JVQGF	Female	0	Yes	Yes	31	Yes	No	DSL	Yes	No	Yes	Yes	Yes	Yes	One year	Yes	Mailed check	81.15	2545.75	0	0.066884349	Low Risk
2232-DMLXU	Female	0	Yes	No	1	Yes	No	DSL	No	No	No	No	Yes	No	Month-to-month	No	Mailed check	55.2	55.2	1	0.431234975	Medium Risk
4811-JBUVU	Male	0	No	No	30	Yes	Yes	Fiber optic	No	No	No	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	89.9	2723.15	0	0.385340177	Low Risk
0945-TSONX	Female	0	Yes	Yes	47	Yes	Yes	DSL	Yes	Yes	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	85.3	4107.25	0	0.02662356	Low Risk
2651-ZCBXV	Male	0	No	No	54	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Two year	Yes	Credit card (automatic)	108	5760.65	0	0.069572704	Low Risk
3316-UWXUY	Male	0	No	No	50	Yes	No	Fiber optic	Yes	Yes	No	Yes	No	Yes	Month-to-month	Yes	Credit card (automatic)	93.5	4747.5	0	0.138474255	Low Risk
8937-RDTHP	Male	0	No	No	1	Yes	No	Fiber optic	Yes	No	No	No	No	Yes	Month-to-month	Yes	Mailed check	84.6	84.6	1	0.564958453	Medium Risk
7083-MIOPC	Female	0	No	No	72	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Credit card (automatic)	20.25	1566.9	0	0.001518668	Low Risk
1984-GPTEH	Female	0	No	No	29	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Electronic check	25.15	702	0	0.097152969	Low Risk
1251-KRREG	Male	0	No	No	2	Yes	Yes	DSL	No	Yes	No	No	No	No	Month-to-month	Yes	Mailed check	54.4	114.1	1	0.437149116	Medium Risk
0621-JFHOL	Female	0	No	No	10	No	No phone service	DSL	No	No	No	Yes	No	No	Two year	Yes	Mailed check	29.6	299.05	0	0.135072862	Low Risk
9903-LYSAB	Male	0	Yes	No	18	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	73.15	1305.95	0	0.607020956	Medium Risk
0094-OIFMO	Female	1	No	No	11	Yes	No	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95	1120.3	1	0.762491082	High Risk
9227-UAQFT	Male	0	No	No	16	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.75	284.35	0	0.030712859	Low Risk
7301-ABVAD	Female	0	No	No	72	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	No	Bank transfer (automatic)	86.6	6350.5	0	0.019120321	Low Risk
6614-FHDBO	Male	0	No	No	72	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	Yes	Yes	Two year	No	Bank transfer (automatic)	109.2	7878.3	0	0.06246852	Low Risk
7576-ASEJU	Female	0	Yes	Yes	41	Yes	No	DSL	Yes	No	No	Yes	Yes	Yes	One year	Yes	Credit card (automatic)	74.7	3187.65	0	0.043598499	Low Risk
9058-HRZSV	Female	1	Yes	No	65	Yes	No	Fiber optic	Yes	Yes	Yes	No	No	Yes	Month-to-month	No	Electronic check	94.4	6126.15	0	0.195523554	Low Risk
4522-AKYLR	Female	1	No	No	13	Yes	No	DSL	No	Yes	Yes	No	No	No	Month-to-month	Yes	Electronic check	54.8	731.3	0	0.41628156	Medium Risk
0221-WMXNQ	Male	1	No	No	4	Yes	No	Fiber optic	Yes	No	No	No	No	No	Month-to-month	No	Electronic check	75.35	273.4	0	0.55387052	Medium Risk
0303-UNCIP	Male	0	No	No	41	Yes	Yes	DSL	No	No	Yes	No	No	Yes	One year	No	Mailed check	65	2531.8	0	0.074090606	Low Risk
9947-OTFQU	Male	1	No	No	15	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	74.4	1074.3	1	0.601161218	Medium Risk
0322-YINQP	Male	0	No	No	1	Yes	No	DSL	Yes	No	No	No	No	No	Month-to-month	Yes	Mailed check	48.55	48.55	1	0.318161913	Low Risk
0959-WHOKV	Male	0	No	No	42	Yes	Yes	Fiber optic	Yes	Yes	Yes	No	No	Yes	One year	Yes	Electronic check	99	4298.45	0	0.229669192	Low Risk
4075-JFPGR	Female	0	Yes	No	51	Yes	No	Fiber optic	Yes	Yes	Yes	No	Yes	No	One year	Yes	Electronic check	93.5	4619.55	0	0.140298045	Low Risk
4629-NRXKX	Female	0	Yes	Yes	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Electronic check	70.4	147.15	1	0.587097832	Medium Risk
9514-JDSKI	Male	1	Yes	No	1	No	No phone service	DSL	No	Yes	No	No	Yes	No	Month-to-month	No	Electronic check	40.2	40.2	1	0.683585461	Medium Risk
3282-ZISZV	Male	0	No	Yes	32	Yes	Yes	DSL	No	Yes	Yes	Yes	Yes	Yes	One year	No	Credit card (automatic)	83.7	2633.3	0	0.071421893	Low Risk
3675-YDUPJ	Male	0	No	No	10	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	Yes	Mailed check	19.85	193.05	0	0.176820446	Low Risk
4111-BNXIF	Female	0	Yes	Yes	67	No	No phone service	DSL	No	Yes	Yes	Yes	Yes	Yes	Two year	Yes	Electronic check	59.55	4103.9	0	0.026560312	Low Risk
7017-VFHAY	Female	0	Yes	Yes	61	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Credit card (automatic)	115.1	7008.15	0	0.045677398	Low Risk
6655-LHBYW	Male	0	No	No	50	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	One year	No	Credit card (automatic)	114.35	5791.1	0	0.10960327	Low Risk
4959-JOSRX	Female	0	Yes	No	2	Yes	No	DSL	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	44.6	80.55	1	0.414795115	Medium Risk
5046-NUHWD	Female	1	Yes	No	29	No	No phone service	DSL	Yes	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	45	1228.65	0	0.361453253	Low Risk
7273-TEFQD	Male	1	No	No	3	No	No phone service	DSL	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	41.15	132.2	1	0.737461825	High Risk
3606-TWKGI	Male	1	No	No	13	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	106.9	1364.3	1	0.78599611	High Risk
7529-ZDFXI	Male	1	Yes	No	57	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	89.85	4925.35	0	0.408185655	Medium Risk
7605-BDWDC	Female	0	No	No	31	No	No phone service	DSL	Yes	Yes	No	Yes	No	Yes	Two year	Yes	Bank transfer (automatic)	49.85	1520.1	0	0.047014062	Low Risk
1950-KSVVJ	Female	0	Yes	No	45	Yes	Yes	Fiber optic	Yes	Yes	Yes	Yes	Yes	Yes	One year	No	Mailed check	113.3	5032.25	0	0.13109393	Low Risk
0123-CRBRT	Female	0	Yes	Yes	61	Yes	Yes	DSL	Yes	Yes	Yes	Yes	Yes	Yes	Two year	No	Mailed check	88.1	5526.75	0	0.014341109	Low Risk
6292-TOSSS	Male	0	No	No	50	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Bank transfer (automatic)	24.9	1195.25	0	0.007085986	Low Risk
3197-ARFOY	Female	1	No	No	19	Yes	No	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	105	2007.25	0	0.439429223	Medium Risk
6323-AYBRX	Male	0	No	No	59	Yes	No	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	No	Mailed check	19.35	1099.6	1	0.002985374	Low Risk
7014-ZZXAW	Female	0	Yes	No	71	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Two year	Yes	Credit card (automatic)	24.25	1732.95	0	0.002952463	Low Risk
4385-GZQXV	Female	1	No	No	16	Yes	No	Fiber optic	No	No	No	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	94.45	1511.2	1	0.664999087	Medium Risk
7633-MVPUY	Male	0	Yes	No	57	Yes	No	DSL	Yes	Yes	No	Yes	No	No	Two year	Yes	Electronic check	59.75	3450.15	0	0.010716491	Low Risk
6366-ZGQGL	Male	0	No	No	1	No	No phone service	DSL	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	24.8	24.8	1	0.52069305	Medium Risk
4716-HHKQH	Male	1	Yes	No	20	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	Yes	Month-to-month	No	Electronic check	107.05	2172.05	0	0.623760178	Medium Risk
5940-AHUHD	Male	0	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	70.6	70.6	1	0.547340849	Medium Risk
6432-TWQLB	Male	0	Yes	No	5	Yes	Yes	Fiber optic	No	Yes	No	Yes	No	No	Month-to-month	Yes	Electronic check	85.4	401.1	1	0.594992853	Medium Risk
4484-GLZOU	Female	0	Yes	No	52	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105.05	5624.85	1	0.532569465	Medium Risk
3179-GBRWV	Male	1	Yes	No	21	Yes	No	DSL	Yes	Yes	No	No	No	Yes	Month-to-month	Yes	Bank transfer (automatic)	64.95	1339.8	0	0.25793781	Low Risk
8645-KWHJO	Male	0	No	No	14	No	No phone service	DSL	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	55	771.95	0	0.524431295	Medium Risk
4130-MZLCC	Female	0	No	No	5	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	50.55	244.75	0	0.310868142	Low Risk
0314-TKOSI	Female	0	No	No	6	Yes	No	DSL	Yes	Yes	No	No	No	No	Month-to-month	No	Mailed check	55.15	322.9	0	0.20586169	Low Risk
8229-MYEJZ	Female	0	No	No	10	Yes	No	DSL	No	Yes	No	No	No	No	Month-to-month	No	Electronic check	51.2	498.25	0	0.321210403	Low Risk
2080-SRCDE	Female	0	No	Yes	1	Yes	Yes	No	No internet service	No internet service	No internet service	No internet service	No internet service	No internet service	Month-to-month	No	Mailed check	25.4	25.4	0	0.216106025	Low Risk
9577-WJVCQ	Female	0	No	No	68	Yes	Yes	DSL	Yes	No	No	No	No	No	Month-to-month	No	Mailed check	54.45	3687.75	0	0.024476553	Low Risk
9512-UIBFX	Male	0	Yes	Yes	18	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	No	Mailed check	95.15	1779.95	1	0.498065818	Medium Risk
6202-DYYFX	Female	0	No	No	22	Yes	Yes	Fiber optic	No	No	No	No	No	No	One year	Yes	Credit card (automatic)	76	1783.6	0	0.305683328	Low Risk
